N=1000,graph=cal,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.058,0.0073273248658490405,534.468,15.327480505113508,987.0
620,0.09608333333333333,0.009234548231923117,523.456,15.358215092738961,987.0
1241,0.11483333333333334,0.00995733725610911,519.887,15.353759740505556,987.0
2482,0.11483333333333333,0.00990694525224085,499.939,15.327115767709095,986.0
4964,0.09525,0.009169188159892431,497.611,15.228895525872451,986.0
