N=1000,graph=ba,method=gmla,r=0.1,beta=0.5,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.0792,0.00853464704602365,477.461,15.497138373802326,1000.0
200,0.05,0.006895472974897916,465.014,15.427630978267581,999.25
399,0.06675,0.007868853560484928,471.229,15.434669662373292,1000.0
798,0.0605,0.007518987569011659,477.459,15.438777158802415,1000.0
1596,0.05083333333333333,0.006915555526606301,476.889,15.338772265524176,1000.0
