N=1000,graph=email,method=lptva,r=0.1,beta=0.8
rank,precision
2,0.0
1,1.0
1,1.0
2,0.3333333333333333
1,0.5
1,1.0
2,0.5
1,1.0
1,0.5
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
2,0.0
4,0.25
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.3333333333333333
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
2,0.5
2,0.5
1,0.5
1,1.0
5,0.0
1,1.0
1,0.5
1,1.0
2,0.0
1,1.0
1,0.5
1,1.0
1,1.0
5,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
7,0.0
2,0.5
1,1.0
1,1.0
1,1.0
12,0.0
1,1.0
5,0.0
2,0.0
5,0.0
1,1.0
2,0.3333333333333333
30,0.0
2,0.5
7,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,0.5
1,1.0
3,0.0
1,1.0
3,0.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
3,0.25
2,0.0
3,0.25
1,0.5
5,0.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
2,0.5
2,0.0
1,1.0
2,0.0
2,0.5
1,1.0
1,1.0
2,0.5
1,1.0
3,0.25
1,1.0
1,1.0
2,0.0
1,1.0
2,0.25
2,0.5
1,1.0
3,0.0
2,0.0
1,1.0
3,0.25
1,1.0
1,1.0
1,1.0
5,0.0
1,1.0
1,1.0
6,0.0
1,1.0
4,0.0
12,0.0
1,1.0
1,1.0
1,1.0
1,1.0
7,0.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
36,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
5,0.0
1,1.0
3,0.3333333333333333
2,0.0
1,0.5
1,1.0
1,1.0
1,0.5
1,1.0
2,0.0
1,1.0
1,1.0
2,0.5
2,0.5
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
10,0.0
1,0.5
1,0.25
1,0.5
1,1.0
1,1.0
2,0.0
1,1.0
5,0.0
1,1.0
1,1.0
11,0.0
3,0.0
2,0.0
2,0.0
1,1.0
3,0.0
3,0.0
1,1.0
3,0.0
2,0.0
1,1.0
1,0.5
1,1.0
2,0.0
5,0.0
1,1.0
1,1.0
1,0.3333333333333333
1,1.0
1,1.0
6,0.0
2,0.3333333333333333
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
5,0.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
2,0.0
1,1.0
2,0.5
1,0.5
1,1.0
1,1.0
1,1.0
3,0.0
9,0.0
1,1.0
1,1.0
2,0.5
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.25
1,1.0
3,0.0
1,1.0
1,0.5
1,1.0
1,1.0
3,0.0
1,1.0
2,0.0
1,1.0
4,0.0
3,0.0
2,0.5
1,1.0
1,0.25
2,0.0
2,0.0
2,0.5
14,0.0
1,1.0
7,0.0
1,1.0
1,1.0
4,0.0
2,0.5
1,0.5
2,0.0
1,0.5
6,0.0
4,0.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
140,0.0
2,0.5
2,0.5
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,0.5
1,1.0
1,0.5
3,0.0
1,1.0
3,0.0
1,1.0
5,0.0
3,0.0
2,0.3333333333333333
1,1.0
8,0.0
1,1.0
1,0.5
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
400,0.0
1,1.0
2,0.5
29,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
2,0.0
5,0.0
1,1.0
1,1.0
1,0.5
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
5,0.0
3,0.3333333333333333
2,0.3333333333333333
13,0.0
4,0.0
1,0.5
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
2,0.0
3,0.3333333333333333
6,0.0
1,1.0
4,0.25
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
5,0.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
2,0.5
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
2,0.0
1,1.0
4,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
1,0.3333333333333333
6,0.0
1,1.0
8,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
2,0.0
3,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
2,0.3333333333333333
3,0.0
4,0.0
1,1.0
2,0.5
3,0.0
1,1.0
1,1.0
1,1.0
14,0.0
3,0.3333333333333333
1,1.0
5,0.0
2,0.5
1,0.3333333333333333
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
1,0.5
71,0.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
2,0.5
1,1.0
3,0.3333333333333333
1,1.0
2,0.5
1,1.0
2,0.5
2,0.3333333333333333
1,1.0
3,0.0
5,0.0
1,1.0
2,0.5
1,1.0
2,0.5
2,0.3333333333333333
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
3,0.3333333333333333
1,1.0
128,0.0
1,1.0
1,1.0
1,0.3333333333333333
2,0.0
1,1.0
2,0.0
2,0.5
2,0.5
1,1.0
2,0.0
1,0.5
1,0.5
1,1.0
1,1.0
1,1.0
1,0.5
7,0.0
1,0.5
1,1.0
1,1.0
1,0.25
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,0.5
1,1.0
1,0.5
1,0.5
1,1.0
2,0.0
1,1.0
1,1.0
3,0.0
6,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
2,0.0
8,0.0
1,1.0
1,1.0
6,0.0
5,0.0
2,0.5
1,1.0
1,1.0
1,1.0
22,0.0
1,1.0
1,1.0
2,0.3333333333333333
2,0.0
3,0.0
1,1.0
1,1.0
1,1.0
41,0.0
17,0.0
3,0.0
1,1.0
24,0.0
2,0.5
8,0.0
1,0.5
2,0.0
3,0.0
1,1.0
2,0.5
3,0.0
3,0.3333333333333333
1,1.0
4,0.0
1,1.0
2,0.5
1,1.0
1,1.0
1,0.5
8,0.0
11,0.0
1,1.0
1,0.5
1,0.5
1,1.0
3,0.0
1,0.5
2,0.5
1,1.0
1,1.0
1,0.3333333333333333
1,0.3333333333333333
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
2,0.3333333333333333
1,1.0
2,0.5
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.3333333333333333
1,1.0
1,1.0
2,0.0
1,0.5
2,0.5
15,0.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
2,0.0
1,1.0
2,0.5
1,1.0
1,1.0
3,0.0
1,0.5
1,0.5
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
2,0.0
2,0.0
2,0.5
1,1.0
2,0.5
2,0.5
2,0.25
1,1.0
1,0.5
1,1.0
1,1.0
2,0.5
2,0.3333333333333333
1,1.0
1,1.0
1,1.0
1,0.25
3,0.25
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
7,0.0
1,1.0
1,1.0
2,0.5
1,0.5
6,0.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
8,0.0
2,0.5
1,1.0
1,1.0
2,0.0
2,0.5
1,1.0
4,0.0
1,0.5
2,0.5
2,0.0
1,1.0
6,0.0
1,1.0
1,1.0
1,1.0
1,0.5
3,0.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
130,0.0
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,0.5
3,0.0
1,1.0
2,0.0
4,0.0
2,0.5
1,1.0
1,0.5
1,1.0
1,0.3333333333333333
13,0.0
1,1.0
4,0.0
2,0.3333333333333333
1,1.0
4,0.0
2,0.0
1,1.0
5,0.0
4,0.0
1,1.0
1,1.0
3,0.3333333333333333
7,0.0
4,0.0
1,1.0
1,1.0
2,0.5
1,1.0
4,0.25
3,0.0
280,0.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
17,0.0
74,0.0
1,1.0
2,0.0
2,0.0
1,0.3333333333333333
2,0.5
2,0.5
5,0.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
4,0.25
2,0.5
8,0.0
4,0.0
4,0.0
1,1.0
4,0.0
2,0.5
4,0.0
1,1.0
2,0.0
2,0.5
2,0.0
1,1.0
13,0.0
2,0.5
1,1.0
1,0.5
2,0.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
3,0.25
1,1.0
1,0.3333333333333333
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
1,0.25
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
2,0.0
2,0.5
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
3,0.0
