N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=1,add_thresh=1601
rank,precision,dj
31,0.0,0.3784668120909941
95,0.0,0.4913287426676868
244,0.0,0.5690213869086196
50,0.0,0.6254224558768307
42,0.0,0.6685220569909446
30,0.0,0.7028818229205451
763,0.0,0.7309144861073644
168,0.0,0.7539770625231225
576,0.0,0.7732954545454546
780,0.0,0.7897344013490726
1,1.0,0.8037576234507181
1,1.0,0.8159339391982285
4,0.0,0.8268003646308113
1,1.0,0.8364821113888775
1,1.0,0.8450906549675816
230,0.0,0.8527229093594241
480,0.0,0.8598573987566296
463,0.0,0.8660669329663321
190,0.0,0.8718484021198009
810,0.0,0.8771173390822298
344,0.0,0.8818302976454909
289,0.0,0.8863539263436726
220,0.0,0.8905409854054647
830,0.0,0.8943130347257171
851,0.0,0.8978939017836579
154,0.0,0.9012840495806428
18,0.0,0.9044265593561368
4,0.0,0.9073945132989835
66,0.0,0.9101715520734838
8,0.0,0.9127983215316025
91,0.0,0.9153171891249443
6,0.0,0.9175943328032384
493,0.0,0.9197457610073013
312,0.0,0.9218015051740358
431,0.0,0.9237851466992665
746,0.0,0.9256470939008256
138,0.0,0.9273938202860574
677,0.0,0.9290868375217716
87,0.0,0.9306677787624459
152,0.0,0.9321555491319651
249,0.0,0.9335896539671443
351,0.0,0.9350120529024692
30,0.0,0.9363656661669484
163,0.0,0.9376357867425249
278,0.0,0.938853386051216
19,0.0,0.9400351673454665
24,0.0,0.9411669296214925
13,0.0,0.9422467323809111
218,0.0,0.9432303226907973
32,0.0,0.9442332420193437
644,0.0,0.9452186448822681
756,0.0,0.9461705543488526
47,0.0,0.9470681878482357
849,0.0,0.947945205479452
909,0.0,0.9487850899148985
524,0.0,0.9496231203363509
796,0.0,0.9504027446300716
26,0.0,0.9511627906976744
194,0.0,0.951900473762251
683,0.0,0.9526291419819777
71,0.0,0.9533114907559092
119,0.0,0.9539951573849879
332,0.0,0.9546121557519708
61,0.0,0.955255012784282
6,0.0,0.9558540417339736
353,0.0,0.9564405724953329
45,0.0,0.9570279264628275
283,0.0,0.9575789149132973
99,0.0,0.95813441057657
505,0.0,0.9586507072905331
689,0.0,0.9591627859372601
45,0.0,0.95966845244112
50,0.0,0.9601685101625205
34,0.0,0.9606520517144463
33,0.0,0.9611031497674962
13,0.0,0.9615525448553643
42,0.0,0.9619837073031299
356,0.0,0.962401055408971
414,0.0,0.9628211220753082
588,0.0,0.9632261453811486
7,0.0,0.9636280765724704
87,0.0,0.964008984223487
18,0.0,0.964385175664096
25,0.0,0.9647548296483432
25,0.0,0.9651165840480499
126,0.0,0.9654694937256599
13,0.0,0.965801270238534
42,0.0,0.9661448389970727
84,0.0,0.9664708699926892
299,0.0,0.9667945506445519
113,0.0,0.9670968539974436
13,0.0,0.9674035586490858
84,0.0,0.9676875981924491
59,0.0,0.967982924226254
128,0.0,0.9682640684032611
16,0.0,0.9685563841024105
114,0.0,0.968828125
1,1.0,0.9690992309658233
11,0.0,0.9693649562740416
42,0.0,0.9696224504556632
590,0.0,0.9698754246885617
751,0.0,0.970121311966452
865,0.0,0.9703658590930022
841,0.0,0.970602320869405
869,0.0,0.970841006752609
354,0.0,0.9710718635809987
82,0.0,0.9712918660287081
929,0.0,0.971514852969523
767,0.0,0.9717197777273758
715,0.0,0.971933230632874
534,0.0,0.9721502907118776
141,0.0,0.9723615305754897
6,0.0,0.9725599691901409
840,0.0,0.9727645051194539
133,0.0,0.9729509863738052
851,0.0,0.9731468644421413
188,0.0,0.9733295901179113
122,0.0,0.9735179334696153
37,0.0,0.9736994753078282
705,0.0,0.9738840162324912
356,0.0,0.9740622765390365
589,0.0,0.9742379534991832
139,0.0,0.9744155327853085
373,0.0,0.974578376966353
626,0.0,0.9747393211904807
200,0.0,0.9749138646480396
328,0.0,0.9750771421789699
308,0.0,0.9752376933197626
326,0.0,0.9753969477416371
456,0.0,0.9755507215294587
237,0.0,0.9757025850257285
393,0.0,0.9758519890335349
27,0.0,0.9760066387646125
107,0.0,0.9761576107416238
224,0.0,0.9762993762993764
548,0.0,0.9764483664374465
9,0.0,0.9765897276428965
15,0.0,0.9767285876760666
33,0.0,0.9768633954561796
593,0.0,0.9770022190841234
80,0.0,0.9771357187063058
331,0.0,0.9772653458915233
962,0.0,0.9773946642342797
872,0.0,0.9775251785593583
70,0.0,0.9776524422688092
80,0.0,0.977780995233216
649,0.0,0.9779025719412507
272,0.0,0.9780231885654485
281,0.0,0.9781395017559623
26,0.0,0.978251152852424
94,0.0,0.9783635466430961
688,0.0,0.9784755975853828
322,0.0,0.9785890219100309
507,0.0,0.9787009160207546
193,0.0,0.9788083831699259
708,0.0,0.9789107592126683
420,0.0,0.9790198759070354
229,0.0,0.9791251392965329
425,0.0,0.9792281622389855
544,0.0,0.9793263177529418
610,0.0,0.9794258841971196
790,0.0,0.9795250215526089
355,0.0,0.9796188364858583
231,0.0,0.9797164368032291
848,0.0,0.9798155577027171
921,0.0,0.9799096690382321
3,0.0,0.9800022052705968
244,0.0,0.9800917078720082
63,0.0,0.9801814957755294
34,0.0,0.9802703798569974
101,0.0,0.9803573098868207
84,0.0,0.9804442440401505
431,0.0,0.9805256607365107
68,0.0,0.9806101721272439
33,0.0,0.9806886271017453
934,0.0,0.9807675622523643
280,0.0,0.9808469580745193
477,0.0,0.98092351236864
386,0.0,0.9809993666455549
542,0.0,0.9810762357360349
1,1.0,0.9811539987530465
982,0.0,0.9812319198475975
269,0.0,0.9813085863388721
37,0.0,0.9813842816152285
625,0.0,0.9814563503866746
2,0.0,0.9815282053656166
34,0.0,0.9816001844593036
272,0.0,0.9816716889607526
132,0.0,0.981744310538886
384,0.0,0.9818148671437036
137,0.0,0.9818882518758596
73,0.0,0.9819584365787046
855,0.0,0.9820235451010781
400,0.0,0.9820909992683792
118,0.0,0.982153719540559
200,0.0,0.9822184589331076
178,0.0,0.982283674339301
99,0.0,0.9823520045292099
102,0.0,0.9824157808451002
26,0.0,0.9824786362318968
