N=1000,graph=fb,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=ml
k,prec,std_err
642,0.1695833333333333,0.011728284479133775
1284,0.19025,0.01222771256018289
2567,0.21958333333333332,0.01292764072551761
5134,0.1940833333333333,0.012340281738547135
