N=1000,graph=fb,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.3,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.264,0.013820093885172966,33.105,2.7673109664410656,18.0
481,0.25875,0.013749544992016555,34.446,2.903169212339417,18.0
963,0.24383333333333335,0.013494017384449985,37.958,3.1423415706359084,22.0
1925,0.1895,0.012226579212487817,42.149,3.248832977349669,29.25
3851,0.12175,0.010251562419067248,49.384,3.3172224086588633,40.25
