N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=901,add_thresh=1
rank,precision,dj
3,0.0,0.0
2,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
7,0.0,0.0
1,1.0,0.0
31,0.0,0.0
2,0.0,0.0
1,1.0,0.0
2,0.0,0.0
2,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
7,0.0,0.0
16,0.0,0.0
1,1.0,0.0
7,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
32,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
144,0.0,0.0
1,1.0,0.0
7,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
2,0.0,0.0
1,1.0,0.0
57,0.0,0.0
2,0.0,0.0
35,0.0,0.0
17,0.0,0.0
5,0.0,0.0
11,0.0,0.0
1,1.0,0.0
4,0.0,0.0
1,1.0,0.0
2,0.0,0.0
4,0.0,0.0
3,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
59,0.0,0.0
10,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
5,0.0,0.0
8,0.0,0.0
1,1.0,0.0
2,0.0,0.0
3,0.0,0.0
1,1.0,0.0
3,0.0,0.0
1,1.0,0.0
7,0.0,0.0
2,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
5,0.0,0.0
25,0.0,0.0
16,0.0,0.0
4,0.0,0.0
1,1.0,0.0
20,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
35,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
76,0.0,0.0
2,0.0,0.0
140,0.0,0.0
2,0.0,0.0
1,1.0,0.0
13,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
3,0.0,0.0
3,0.0,0.0
1,1.0,0.0
13,0.0,0.0
2,0.0,0.0
35,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
11,0.0,0.0
1,1.0,0.0
67,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
10,0.0,0.0
10,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
3,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
11,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
2,0.0,0.0
5,0.0,0.0
7,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
5,0.0,0.0
31,0.0,0.0
1,1.0,0.0
1,1.0,0.0
5,0.0,0.0
2,0.0,0.0
1,1.0,0.0
3,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
5,0.0,0.0
4,0.0,0.0
147,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
6,0.0,0.0
18,0.0,0.0
1,1.0,0.0
6,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
3,0.0,0.0
6,0.0,0.0
