N=1000,graph=fb,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=ml
k,prec,std_err
642,0.5387333333333334,0.015498312952416394
1284,0.5075666666666666,0.01548121342402434
2567,0.4645333333333333,0.015361343176868714
5134,0.33103333333333335,0.014602726330481899
