N=1000,graph=fb,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ml
k,prec,std_err
321,0.818,0.011612242570272296
642,0.82,0.01153544102897962
1284,0.7941666666666667,0.012203296613046978
2567,0.6973333333333334,0.014090275696470094
