N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=201,add_thresh=1201
rank,precision,dj
25,0.0,0.3420184696569921
39,0.0,0.4420360788700881
17,0.0,0.5156003399295861
31,0.0,0.5725927514475659
6,0.0,0.6170825335892514
292,0.0,0.6532138818822302
297,0.0,0.682758072212502
95,0.0,0.7080313346511458
367,0.0,0.7296233457753647
143,0.0,0.7479936808846761
729,0.0,0.7641665680823376
139,0.0,0.7779014750904536
158,0.0,0.7900552486187845
192,0.0,0.8013647457289436
209,0.0,0.8113831899404368
141,0.0,0.8201730665224446
33,0.0,0.8282097649186257
93,0.0,0.8356604473001359
1,1.0,0.8425271470878578
15,0.0,0.848731849717557
106,0.0,0.8545434655775963
157,0.0,0.8598876009834914
51,0.0,0.8647934108395756
466,0.0,0.8693131571189938
161,0.0,0.8735938143676522
163,0.0,0.8775253300583359
100,0.0,0.881211110780315
15,0.0,0.8847120691149701
67,0.0,0.8879835922793807
34,0.0,0.8911102007374027
2,0.0,0.8940126441056154
19,0.0,0.8968050704954081
3,0.0,0.8995513208308127
4,0.0,0.9020455270977089
12,0.0,0.9044080634722789
321,0.0,0.9066317218140123
378,0.0,0.9087373309844654
196,0.0,0.9107594511717438
161,0.0,0.9127305344680479
62,0.0,0.9146409312676539
3,0.0,0.9165288391081335
20,0.0,0.9182317723283852
2,0.0,0.9197860962566845
13,0.0,0.9213447697919748
2,0.0,0.9227791755370621
35,0.0,0.9241966440529806
2,0.0,0.9255714152439594
4,0.0,0.9269137703475583
17,0.0,0.928183062076912
102,0.0,0.9294594068860634
533,0.0,0.930604363104972
648,0.0,0.9317220957499615
371,0.0,0.9328168421052632
866,0.0,0.9338562048152815
110,0.0,0.9348741553226912
470,0.0,0.9358417752050169
437,0.0,0.93675500887649
121,0.0,0.9376961633953249
225,0.0,0.9386178236108973
135,0.0,0.9394440817937546
5,0.0,0.9402806271432635
25,0.0,0.9411035154808133
2,0.0,0.941916690940868
6,0.0,0.9427237465881338
6,0.0,0.9434628474191719
1,1.0,0.9442555989200834
1,1.0,0.9449565337380985
16,0.0,0.9456166175989532
15,0.0,0.9462872220128157
4,0.0,0.9469777588592104
500,0.0,0.947658619195778
355,0.0,0.9482910637415072
740,0.0,0.9488966020723132
889,0.0,0.9494863772815362
49,0.0,0.9500594530321046
964,0.0,0.9506071972369741
649,0.0,0.9511672341572153
406,0.0,0.9517099449185885
614,0.0,0.9522389846743295
311,0.0,0.9527340788476119
155,0.0,0.9532206251318968
30,0.0,0.9536897328164535
136,0.0,0.9541647037194498
169,0.0,0.9546343682474696
161,0.0,0.955087292743052
150,0.0,0.9555253360679492
618,0.0,0.9559987198022315
855,0.0,0.9564277053818174
488,0.0,0.9568398268398268
109,0.0,0.9572316929344913
153,0.0,0.9576262186444638
185,0.0,0.9580088402441591
385,0.0,0.9583946251030223
327,0.0,0.958765656649167
20,0.0,0.9591289027288372
603,0.0,0.9594866275409702
2,0.0,0.9598606650625698
10,0.0,0.9602221734708123
25,0.0,0.9605549402737126
216,0.0,0.9608597129712284
285,0.0,0.9611784623168382
748,0.0,0.9614965211769133
947,0.0,0.9618086796714972
145,0.0,0.9621384018000398
393,0.0,0.9624504626622613
268,0.0,0.9627450980392157
359,0.0,0.9630422096868314
136,0.0,0.9633407772968303
5,0.0,0.9636395125197116
20,0.0,0.9639424598330937
80,0.0,0.9642165129714019
5,0.0,0.9644970940840357
414,0.0,0.9647697673391903
211,0.0,0.9650254639166221
50,0.0,0.9652828546562228
30,0.0,0.9655458338011867
638,0.0,0.9658000977140065
436,0.0,0.9660432610046564
330,0.0,0.9662995427151394
451,0.0,0.9665240372514473
306,0.0,0.9667372492788903
368,0.0,0.9669587108100498
177,0.0,0.9671974731854971
428,0.0,0.9674300088203587
134,0.0,0.9676530198621808
819,0.0,0.967860681289117
96,0.0,0.9680610921665626
103,0.0,0.9682534630777432
924,0.0,0.968456179473189
88,0.0,0.9686527520196146
189,0.0,0.9688364028304981
764,0.0,0.9690308759837936
109,0.0,0.9692136756093609
33,0.0,0.969411548137694
274,0.0,0.969602523851617
298,0.0,0.9698082631610832
2,0.0,0.9699758452288684
65,0.0,0.9701553954466217
3,0.0,0.9703255267404934
527,0.0,0.9705175511894286
61,0.0,0.9706986344638122
561,0.0,0.9708866214311278
186,0.0,0.9710551903289941
295,0.0,0.9712197515187371
762,0.0,0.9713734296640144
55,0.0,0.9715396689497717
12,0.0,0.9716924910607867
23,0.0,0.9718405284664733
27,0.0,0.9719950294512036
10,0.0,0.9721442633937921
404,0.0,0.9722924538786397
700,0.0,0.9724417608533451
425,0.0,0.972588246609599
704,0.0,0.9727363442506425
840,0.0,0.9728803649491125
2,0.0,0.9730135540946352
25,0.0,0.9731546785829654
1,1.0,0.9732845894263217
22,0.0,0.9734242066902511
126,0.0,0.9735537409194549
64,0.0,0.9736882028956828
4,0.0,0.9738159768478111
74,0.0,0.9739394533163516
389,0.0,0.9740612648221344
20,0.0,0.9741860751056436
691,0.0,0.9743061369051452
960,0.0,0.974426847323792
995,0.0,0.9745590252304551
743,0.0,0.9746898924621967
399,0.0,0.9748255722178374
21,0.0,0.9749450411406319
772,0.0,0.9750522090362275
187,0.0,0.9751579864894313
339,0.0,0.9752859135285914
71,0.0,0.9753945201931438
69,0.0,0.9755113817744272
48,0.0,0.9756222735437516
114,0.0,0.9757308127440605
25,0.0,0.9758437138548928
53,0.0,0.9759532206046357
449,0.0,0.9760604460234774
924,0.0,0.9761820842916455
541,0.0,0.9762937952516257
575,0.0,0.9764126107045453
661,0.0,0.9765140768384063
683,0.0,0.9766070214113177
713,0.0,0.9767048108360579
621,0.0,0.9768012608389697
19,0.0,0.9768966196106588
845,0.0,0.9770077159959863
665,0.0,0.9771056331965449
763,0.0,0.9772014151239948
105,0.0,0.9773033822968659
968,0.0,0.977385567571244
342,0.0,0.977476383799258
478,0.0,0.9775699778455034
348,0.0,0.9776756218014043
567,0.0,0.9777678695833913
364,0.0,0.9778471173492049
203,0.0,0.9779410137841007
