N=300,graph=email,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=ml
k,prec,std_err
545,0.12333333333333334,0.01901611904022253
1090,0.14833333333333334,0.020487146000477723
2180,0.14,0.01992740447914284
4361,0.1438095238095238,0.020121164312943182
