N=1000,graph=ba,method=pearson,r=0.15,beta=0.5
rank,precision
2,0.0
83,0.0
4,0.0
1,1.0
1,1.0
1,1.0
2,0.0
6,0.0
3,0.0
2,0.0
1,1.0
7,0.0
34,0.0
10,0.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
77,0.0
10,0.0
21,0.0
2,0.0
2,0.0
1,1.0
1,1.0
7,0.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
24,0.0
1,1.0
9,0.0
24,0.0
1,1.0
12,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
54,0.0
5,0.0
76,0.0
1,1.0
1,1.0
10,0.0
11,0.0
30,0.0
16,0.0
37,0.0
1,1.0
1,1.0
3,0.0
1,1.0
7,0.0
1,1.0
2,0.0
1,1.0
1,1.0
105,0.0
2,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
5,0.0
1,1.0
1,1.0
1,1.0
2,0.0
3,0.0
1,1.0
1,1.0
13,0.0
5,0.0
4,0.0
1,1.0
1,1.0
1,1.0
13,0.0
3,0.0
1,1.0
7,0.0
1,1.0
2,0.0
29,0.0
2,0.0
10,0.0
1,1.0
15,0.0
2,0.0
4,0.0
4,0.0
1,1.0
21,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
30,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
24,0.0
4,0.0
1,1.0
23,0.0
20,0.0
2,0.0
5,0.0
60,0.0
1,1.0
1,1.0
1,1.0
1,1.0
14,0.0
12,0.0
1,1.0
2,0.0
1,1.0
1,1.0
8,0.0
13,0.0
2,0.0
2,0.0
1,1.0
1,1.0
2,0.0
2,0.0
1,1.0
1,1.0
50,0.0
1,1.0
16,0.0
1,1.0
60,0.0
2,0.0
169,0.0
4,0.0
1,1.0
15,0.0
6,0.0
8,0.0
3,0.0
2,0.0
2,0.0
3,0.0
2,0.0
32,0.0
1,1.0
1,1.0
54,0.0
2,0.0
7,0.0
5,0.0
2,0.0
5,0.0
1,1.0
3,0.0
4,0.0
14,0.0
1,1.0
1,1.0
4,0.0
1,1.0
110,0.0
1,1.0
1,1.0
1,1.0
33,0.0
1,1.0
2,0.0
6,0.0
1,1.0
2,0.0
2,0.0
2,0.0
1,1.0
112,0.0
1,1.0
13,0.0
1,1.0
66,0.0
3,0.0
1,1.0
33,0.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
19,0.0
1,1.0
11,0.0
1,1.0
10,0.0
8,0.0
1,1.0
1,1.0
36,0.0
1,1.0
3,0.0
2,0.0
3,0.0
5,0.0
1,1.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
8,0.0
6,0.0
1,1.0
1,1.0
4,0.0
16,0.0
1,1.0
2,0.0
53,0.0
5,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
8,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
3,0.0
7,0.0
2,0.0
2,0.0
1,1.0
5,0.0
286,0.0
1,1.0
42,0.0
7,0.0
7,0.0
1,1.0
1,1.0
1,1.0
1,1.0
10,0.0
4,0.0
57,0.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
2,0.0
1,1.0
8,0.0
31,0.0
21,0.0
1,1.0
3,0.0
9,0.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
35,0.0
1,1.0
2,0.0
9,0.0
2,0.0
2,0.0
1,1.0
