N=1000,graph=ba,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.2295,0.013294980500418444,70.598,4.645717284239872,50.0
200,0.20083333333333334,0.012656510996476772,79.702,4.86883731221046,66.0
399,0.19883333333333333,0.012589078662405563,84.909,5.04058887980911,78.0
798,0.15883333333333335,0.011544104542276825,92.205,5.271724200966043,96.0
1596,0.1335,0.010725800333438658,103.872,5.609483213088165,105.0
