N=1000,graph=cal,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.023,0.004581701866336567,591.825,14.514501201216667,960.0
776,0.0415,0.00621017844480465,579.191,14.614941294032901,960.0
1551,0.063,0.007621619846796944,568.459,14.666712609776528,960.0
3102,0.07595,0.00825543758681209,546.445,14.7229510038328,960.0
6205,0.05316666666666667,0.006978124533123319,545.807,14.611291921065796,960.0
