N=500,graph=email,method=pearson,r=0.3,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=srw
k,prec,std_err
0,0.5085,0.021494872856526424
1090,0.47833333333333333,0.021391292551322254
2180,0.42,0.021209004360274213
4361,0.293,0.019760360132193868
