N=1000,graph=cal,method=lptva,r=0.1,beta=0.5,modify_type=hide,dj=0.6,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.006,0.0023386896907177466,316.979,7.987346258880934,486.25
931,0.006,0.0023386896907177475,330.171,8.233282498475301,511.25
1862,0.005333333333333333,0.0022556051119572685,330.901,8.286508759811118,532.0
3723,0.011833333333333333,0.0033514647020343696,322.243,8.277371130004008,517.25
7446,0.01325,0.00352126920823115,316.787,8.253450980292067,508.25
