N=1000,modify=hide,graph=email,dj=0.5,method=pearson,r=0.1,beta=0.95
rank,precision,dist
1,0.5,0
5,0.0,1
7,0.0,1
1,0.5,0
8,0.0,2
25,0.0,2
7,0.0,1
24,0.0,3
11,0.0,3
1,1.0,0
5,0.0,3
58,0.0,4
1005,0.0,-1
1,1.0,0
11,0.0,3
4,0.0,3
918,0.0,4
1,1.0,0
147,0.0,3
1,1.0,0
1,1.0,0
2,0.0,1
988,0.0,-1
46,0.0,4
2,0.0,2
144,0.0,3
3,0.0,2
18,0.0,1
1,1.0,0
6,0.0,1
7,0.0,2
78,0.0,3
6,0.0,2
2,0.5,1
11,0.0,3
1,1.0,0
2,0.0,1
121,0.0,4
1,1.0,0
2,0.0,1
36,0.0,4
1,1.0,0
3,0.0,1
50,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,2
5,0.0,2
30,0.0,6
3,0.0,2
3,0.0,2
2,0.5,1
32,0.0,2
1,1.0,0
2,0.0,1
183,0.0,5
2,0.5,1
2,0.0,3
70,0.0,4
1,1.0,0
1,1.0,0
4,0.0,3
1,1.0,0
3,0.0,1
16,0.0,2
3,0.0,1
11,0.0,3
51,0.0,3
40,0.0,3
2,0.0,3
16,0.0,1
2,0.0,1
1,1.0,0
999,0.0,-1
30,0.0,2
1,0.5,0
1,1.0,0
25,0.0,2
1,1.0,0
1,0.5,0
5,0.0,1
473,0.0,4
17,0.0,3
9,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,2
4,0.0,2
1,1.0,0
39,0.0,3
2,0.5,1
29,0.0,3
2,0.0,3
7,0.0,3
4,0.0,4
9,0.0,2
14,0.0,3
31,0.0,2
8,0.0,2
4,0.0,2
7,0.0,3
5,0.0,2
18,0.0,2
58,0.0,4
1,1.0,0
54,0.0,4
9,0.0,3
1,1.0,0
2,0.5,1
2,0.0,1
1,1.0,0
16,0.0,2
7,0.0,1
1,1.0,0
3,0.0,3
7,0.0,5
2,0.0,1
48,0.0,2
35,0.0,3
2,0.0,2
8,0.0,2
1,1.0,0
1,1.0,0
4,0.0,2
1,1.0,0
5,0.0,2
6,0.0,1
2,0.0,1
1,1.0,0
5,0.0,2
4,0.0,1
241,0.0,3
1010,0.0,-1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
54,0.0,3
2,0.5,1
1,1.0,0
1,1.0,0
14,0.0,1
2,0.0,1
65,0.0,5
990,0.0,-1
4,0.0,2
1,1.0,0
56,0.0,3
55,0.0,4
86,0.0,5
460,0.0,4
27,0.0,2
13,0.0,5
51,0.0,4
1,1.0,0
4,0.0,3
15,0.0,4
22,0.0,4
1,1.0,0
2,0.0,3
982,0.0,-1
91,0.0,2
1,1.0,0
5,0.0,1
1,0.5,0
209,0.0,5
3,0.0,1
20,0.0,4
21,0.0,2
4,0.0,2
1,1.0,0
284,0.0,3
23,0.0,5
1,1.0,0
19,0.0,2
13,0.0,3
5,0.0,3
88,0.0,2
44,0.0,2
6,0.0,3
1,1.0,0
4,0.0,1
3,0.0,1
1,0.5,0
296,0.0,2
139,0.0,3
2,0.0,1
212,0.0,4
2,0.5,1
7,0.0,2
943,0.0,6
106,0.0,5
1,1.0,0
2,0.0,5
1,0.5,0
2,0.0,1
1,0.5,0
1,1.0,0
2,0.5,1
2,0.0,1
63,0.0,3
5,0.0,3
5,0.0,1
1,1.0,0
3,0.3333333333333333,1
4,0.0,2
7,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
681,0.0,5
2,0.0,2
4,0.0,3
5,0.0,4
1,1.0,0
15,0.0,2
5,0.0,2
11,0.0,3
7,0.0,3
1,1.0,0
1,1.0,0
110,0.0,5
1,1.0,0
997,0.0,-1
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
417,0.0,5
135,0.0,3
24,0.0,3
81,0.0,3
6,0.0,3
1,1.0,0
40,0.0,2
14,0.0,1
1,0.5,0
2,0.5,1
11,0.0,1
1,1.0,0
35,0.0,3
1,1.0,0
2,0.0,2
5,0.0,2
605,0.0,4
3,0.0,2
87,0.0,3
4,0.0,3
2,0.0,1
1,1.0,0
1,0.5,0
15,0.0,4
6,0.0,2
18,0.0,2
23,0.0,6
22,0.0,3
3,0.0,2
3,0.0,2
6,0.0,3
16,0.0,2
33,0.0,1
2,0.3333333333333333,1
7,0.0,2
2,0.0,1
87,0.0,3
990,0.0,-1
37,0.0,5
9,0.0,2
89,0.0,3
12,0.0,3
1,0.3333333333333333,0
5,0.0,1
2,0.0,3
5,0.0,3
4,0.0,2
2,0.0,2
4,0.0,2
1,1.0,0
16,0.0,3
5,0.0,1
1,1.0,0
1,0.5,0
3,0.0,2
2,0.0,1
12,0.0,3
1,1.0,0
2,0.0,2
20,0.0,3
10,0.0,3
2,0.3333333333333333,1
624,0.0,6
14,0.0,2
121,0.0,4
14,0.0,3
1,1.0,0
11,0.0,1
2,0.0,1
3,0.0,2
11,0.0,3
354,0.0,4
2,0.0,3
10,0.0,3
1,1.0,0
8,0.0,2
1004,0.0,-1
4,0.0,2
1,1.0,0
1,0.3333333333333333,0
191,0.0,4
1,1.0,0
4,0.0,2
2,0.0,1
1,0.3333333333333333,0
20,0.0,3
1,1.0,0
716,0.0,3
1,1.0,0
19,0.0,6
1,1.0,0
3,0.0,1
4,0.0,3
2,0.0,2
25,0.0,2
7,0.0,2
263,0.0,4
1,1.0,0
522,0.0,4
24,0.0,4
6,0.0,2
995,0.0,-1
4,0.0,2
12,0.0,3
466,0.0,4
21,0.0,1
11,0.0,2
4,0.0,2
4,0.0,3
1,1.0,0
991,0.0,-1
19,0.0,1
14,0.0,1
7,0.0,2
3,0.0,2
68,0.0,4
4,0.0,1
2,0.0,1
3,0.0,1
17,0.0,4
12,0.0,1
3,0.0,3
3,0.0,2
5,0.0,3
2,0.0,3
41,0.0,3
3,0.0,1
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
2,0.0,1
996,0.0,-1
56,0.0,8
8,0.0,1
20,0.0,3
767,0.0,6
1,1.0,0
4,0.0,2
6,0.0,2
26,0.0,1
1,0.25,0
23,0.0,4
1,1.0,0
702,0.0,6
901,0.0,5
17,0.0,3
2,0.5,1
30,0.0,4
1,1.0,0
1,0.5,0
1,0.5,0
1,1.0,0
1,1.0,0
429,0.0,4
241,0.0,5
55,0.0,3
3,0.0,1
2,0.0,2
3,0.0,1
104,0.0,4
2,0.0,1
16,0.0,3
6,0.0,1
3,0.0,1
2,0.0,2
15,0.0,5
3,0.0,2
6,0.0,1
31,0.0,5
4,0.0,2
8,0.0,4
18,0.0,4
25,0.0,2
1,1.0,0
40,0.0,3
280,0.0,5
1,1.0,0
13,0.0,2
1,1.0,0
3,0.0,1
1,0.5,0
14,0.0,2
12,0.0,3
86,0.0,2
3,0.0,2
186,0.0,3
18,0.0,2
1,1.0,0
4,0.0,2
20,0.0,6
1014,0.0,-1
37,0.0,5
1,1.0,0
39,0.0,3
2,0.0,1
1001,0.0,-1
1,1.0,0
44,0.0,3
4,0.0,2
336,0.0,5
39,0.0,3
14,0.0,3
1,0.3333333333333333,0
23,0.0,4
193,0.0,5
4,0.0,2
4,0.0,2
110,0.0,5
4,0.0,2
26,0.0,3
9,0.0,3
988,0.0,-1
4,0.0,1
7,0.0,1
446,0.0,3
32,0.0,2
95,0.0,4
30,0.0,1
8,0.0,3
1,1.0,0
1,1.0,0
2,0.0,1
11,0.0,3
1,1.0,0
1,1.0,0
15,0.0,4
133,0.0,2
3,0.0,2
82,0.0,3
4,0.0,1
1,1.0,0
2,0.0,1
1,1.0,0
6,0.0,1
9,0.0,2
3,0.0,1
2,0.5,1
564,0.0,4
1,0.5,0
2,0.0,1
47,0.0,5
165,0.0,5
1,1.0,0
20,0.0,3
1,1.0,0
89,0.0,4
1,0.3333333333333333,0
2,0.0,1
67,0.0,2
2,0.0,1
9,0.0,3
38,0.0,4
22,0.0,2
1,1.0,0
1,1.0,0
5,0.0,2
1,1.0,0
4,0.0,2
32,0.0,1
2,0.0,1
3,0.0,1
34,0.0,4
201,0.0,2
194,0.0,3
162,0.0,3
8,0.0,2
23,0.0,5
1,1.0,0
1,1.0,0
1,1.0,0
974,0.0,5
22,0.0,3
1,1.0,0
1004,0.0,-1
5,0.0,2
12,0.0,4
200,0.0,3
2,0.0,1
104,0.0,5
46,0.0,1
2,0.0,2
16,0.0,1
1,1.0,0
2,0.5,1
12,0.0,4
9,0.0,3
45,0.0,4
5,0.0,2
1,1.0,0
5,0.0,3
1,1.0,0
474,0.0,5
4,0.0,2
107,0.0,2
1,1.0,0
5,0.0,1
471,0.0,5
1,1.0,0
3,0.0,2
10,0.0,3
2,0.0,1
1,0.5,0
2,0.0,1
1,1.0,0
975,0.0,-1
4,0.0,1
4,0.0,2
1,0.5,0
120,0.0,2
115,0.0,4
1,1.0,0
12,0.0,3
1,1.0,0
2,0.0,4
13,0.0,3
1,1.0,0
2,0.5,1
1,1.0,0
2,0.0,1
2,0.0,1
1,1.0,0
5,0.0,1
1,1.0,0
77,0.0,5
20,0.0,2
12,0.0,4
3,0.0,1
5,0.0,3
543,0.0,4
10,0.0,3
1,1.0,0
4,0.0,1
11,0.0,2
6,0.0,2
1,1.0,0
9,0.0,2
6,0.0,2
2,0.0,1
1,1.0,0
1,1.0,0
7,0.0,2
2,0.5,1
1,1.0,0
1,1.0,0
2,0.0,1
4,0.0,1
3,0.0,1
23,0.0,4
8,0.0,3
2,0.0,2
1,1.0,0
1,1.0,0
25,0.0,4
1,1.0,0
5,0.0,3
23,0.0,3
1,1.0,0
16,0.0,1
18,0.0,3
4,0.0,1
84,0.0,6
5,0.0,3
45,0.0,3
10,0.0,2
132,0.0,5
632,0.0,8
1,1.0,0
8,0.0,1
1,1.0,0
9,0.0,2
61,0.0,2
1,1.0,0
1,1.0,0
1016,0.0,-1
6,0.0,4
4,0.0,1
108,0.0,5
1,1.0,0
1,1.0,0
519,0.0,5
15,0.0,5
2,0.0,1
18,0.0,3
585,0.0,6
1,1.0,0
1008,0.0,-1
1,1.0,0
1,1.0,0
28,0.0,5
8,0.0,1
2,0.5,1
6,0.0,1
1,1.0,0
4,0.0,1
1,1.0,0
3,0.0,1
43,0.0,5
2,0.0,1
48,0.0,3
13,0.0,2
1005,0.0,-1
28,0.0,2
4,0.0,2
14,0.0,1
809,0.0,4
82,0.0,7
6,0.0,2
9,0.0,2
1,1.0,0
77,0.0,4
1,1.0,0
548,0.0,6
3,0.0,2
16,0.0,1
2,0.0,1
140,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
1015,0.0,-1
989,0.0,-1
27,0.0,4
320,0.0,5
13,0.0,2
955,0.0,6
4,0.0,2
2,0.0,4
1,1.0,0
422,0.0,4
7,0.0,1
20,0.0,1
1,1.0,0
27,0.0,3
58,0.0,4
10,0.0,3
2,0.0,1
478,0.0,4
5,0.0,2
2,0.0,1
2,0.0,1
1,1.0,0
495,0.0,7
5,0.0,2
9,0.0,2
140,0.0,1
16,0.0,5
8,0.0,3
4,0.0,3
3,0.0,2
12,0.0,3
36,0.0,3
999,0.0,-1
7,0.0,3
10,0.0,4
3,0.0,2
22,0.0,2
3,0.3333333333333333,1
2,0.0,2
3,0.0,2
993,0.0,-1
3,0.0,2
551,0.0,5
1,1.0,0
1,1.0,0
1,1.0,0
147,0.0,3
39,0.0,3
15,0.0,2
1000,0.0,-1
9,0.0,4
1,1.0,0
3,0.0,2
3,0.0,3
1,1.0,0
1,1.0,0
10,0.0,4
7,0.0,3
35,0.0,4
6,0.0,2
1,1.0,0
1,1.0,0
3,0.0,2
1,0.5,0
6,0.0,1
11,0.0,3
1,0.5,0
567,0.0,4
44,0.0,2
2,0.0,1
4,0.0,4
1,1.0,0
76,0.0,4
33,0.0,1
5,0.0,3
2,0.0,1
183,0.0,2
9,0.0,3
6,0.0,3
9,0.0,3
50,0.0,4
998,0.0,5
2,0.3333333333333333,1
11,0.0,1
121,0.0,5
10,0.0,2
1,0.3333333333333333,0
22,0.0,3
1,1.0,0
4,0.0,1
1,1.0,0
5,0.0,1
5,0.0,2
1,1.0,0
2,0.3333333333333333,1
5,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,1
998,0.0,-1
980,0.0,-1
75,0.0,6
3,0.0,1
845,0.0,4
1,1.0,0
7,0.0,1
1,1.0,0
5,0.0,1
44,0.0,5
322,0.0,7
997,0.0,-1
9,0.0,2
10,0.0,4
4,0.0,2
50,0.0,4
